id,sentences,label
1457,u premijerovoj sobi i oko nje osjećala se atmosfera razočaranosti prema mostu,1
1458,pokazali su nepovjerenje ali ne prema ministru zdravku mariću već prema cijeloj vladi rečeno nam je uz dodatak da nitko nije kao plenković bio tako strpljiv,1
1459,u ovoj situaciji pred ovakvim izazovima iskazati nepovjerenje vladi u kojoj sjedi može samo netko tko nema osjećaj odgovornosti za nacionalne interese kaže naš sugovornik,1
1460,u banskim dvorima tvrde da je hrvatska pred velikim izazovima ali u makroekonomskoj i financijskoj stabilnoj situaciji,0
1461,posebno se inzistira na konstataciji da su i perspektive za državu dobre,0
1462,ići sve to destabilizirati izraz je krajnjeg nepoznavanja funkcioniranja države kažu plenkovićevi suradnici,1
1463,posljednjih dana već su stizali signali da je slučaj marić mnogo ozbiljniji nego što se u javnosti mogao dobiti dojam i da će odrediti daljnje odnose koalicijskih partnera,1
1464,međutim nitko nije očekivao tako brze i drastične korake,1
1465,a što je drugo premijer mogao učiniti,0
1466,trojica ministara digla su ruku protiv njegova prijedloga i time jasno dali do znanja što misle o vladi,0
1467,posljednjih dana bilo je u banskim dvorima mnogo sastanaka koji su se često oduljili do kasno u noći,0
1468,bilo je već izvjesno vrijeme jasno da između hdza i mosta puca mnogo brže nego što se u javnosti činilo,1
1469,mostovcima su premijerova vrata uvijek bila otvorena bili su uvažavani kao partneri i plenković je uvijek saslušao sve njihove prijedloge,1
1470,nažalost obrnuto je bilo mnogo manje volje za dijalog i suradnju kažu nam premijerovi suradnici,1
1471,međutim može se čuti i primjedba da je predsjednik hdza plenković odluku o mostovim ministrima donio bez konzultacije s predsjedništvom,1
1472,tako važnu odluku kao ovu koja ruši koaliciju nikad nije bez konzultacija i odobrenja predsjedništva stranke donosio ni sanader ni karamarko kaže nam jedan visoko pozicionirani član stranke,1
1473,britanski premijer boris johnson rekao je irskome kolegi leu varadkaru kojega je u utorak nazvao prvi put od preuzimanja dužnosti da će velika britanija 31 listopada napustiti europsku uniju bez obzira na sve a irski tzv,0
1474,backstop mora nestati iz bilo kakvog sporazuma o brexitu,0
1475,premijer je jasno rekao da će ujedinjeno kraljevstvo napustiti eu 31 listopada bez obzira na sve objavio je johnsonov ured o telefonskom razgovoru dvojice premijera,0
1476,agencija reuters podsjeća da je u utorak britanska funta oslabila jer ulagači strahuju od kaotičnog izalska britanije iz unije,1
1477,jasno je kazao da će vlada sudjelovati u svim pregovorima koji će se održati odlučno i energično te u prijateljskom tonu ali i kako on prvenstveno želi izaći iz eu sa sporazumom no samo onim koji će poništiti backstop stoji u izjavi johnosonova ureda,1
1478,no varadkar je johnsonu rekao da se o sporazumu o povlačenju iz eu ne može ponovno pregovarati te da zadovoljavajuća alternativna rješenja još nisu pronađena,1
1479,irski i britanski premijer u utorak su prvi put telefonski razgovarali otkako je johsnon preuzeo dužnost prije šest dana izvijestila je irska nacionalna televizija rte,0
1480,alternativna rješenja mogla bi zamijeniti backstop u budućnosti no za sada nisu pronađena niti predstavljena zadovoljavajuća rješenja rekao je varadkar prema izjavi irske vlade,1
1481,ranije je varadkar upozorio da bi brexit bez sporazuma mogao dati poticaj ponovnom ujedinjenju republike irske sa sjevernom irskom pokrajinom koja je u sastavu uka,1
1482,varadkar je johnsona pozvao u dublin kako bi razmijenili mišljenja o brexitu te raspravili o bilateralnim pitanjima koja se tiču sjeverne irske sporazuma na veliki petak te zajedničkog područja putovanja poručili su iz ureda,0
1483,sigurnosni mehanizam backstop na engleskom predviđen sporazumom između eu i velike britanije o razdruživanju krajnja je mjera koja bi granicu između članice europske unije irske i britanske pokrajine sjeverne irske trebala ostaviti otvorenom,0
1484,svrha je backstopa izbjeći povratak fizičke granice između te britanske pokrajine i susjedne irske kako bi se očuvao mirovni sporazum iz 1998 ali i cjelovitost jedinstvenog europskog tržišta,0
1485,ukidanje graničnih kontrola između dviju država bilo je jedan od ključnih aspekata sporazuma na veliki petak iz 1998 kojim su završena desetljeća krvavih sukoba u sjevernoj irskoj,1
1486,london odbacuje ideju o ostanku sjeverne irske u carinskoj uniji jer bi to stvorilo prepreke u trgovini s ostatkom uka,1
1487,godinu nakon što je andrej plenković preuzeo hdz a ubrzo i vođenje države ovakvo je stanje u zemlji su dvije političke organizacije manje skoro su nestali hns i most model stranačkog kadroviranja koji je toliko opterećivao hrvatsku opstao je i čak je unaprijeđen smanjene su ovlasti i utjecaj ministara i resora u vladi faktično je usporena prijeko potrebna reforma obrazovanja svi problemi javnog zdravstva stavljeni su pod tepih povećana je neizvjesnost u vezi s porezima odgađaju se investicije kompliciraju odnosi sa slovenijom i bih a uprava glavnog grada s bandićem na čelu dobila je svu potporu za nastavak rada bez konkurencije i izazivača,1
1488,"to su objektivne okolnosti ali se one ovisno o perspektivi i pozicijima opisivača mogu naravno i uljepšati pa bi onda to zvučalo ovako

u plenkovićevoj godini odobren je eu novac za pelješki most povećane su rodiljne naknade zbog poreznih izmjena skočile su neke plaće rastao je i bdp premda to i nema veze s radom ove vlade povećana su prava braniteljima i skinuta ploča iz jasenovca kakotako",1
1489,za premijera plenkovića ne može se reći da je u prvoj godini nešto posebno protresao,1
1490,uostalom sam za sebe rekao je kako nije tu zbog efektnih poteza nego radi kako on to zove političke stabilnosti,0
1491,hdz je od plenkovićeve pobjede u spavajućem modu i pokušava se prilagoditi na život pod iznenadnom upravom,1
1492,vlada je ustvari također stišana do maksimuma jer je njen jedini vidljiv član naime jedini za kojeg se smije vjerovati da o ičemu odlučuje  predsjednik vlade,1
1493,ako je neki plenkovićev ministar na početku mandata još i izgledao kao da je nešto posebno bitan utjecajan samostalan poput ministra financija zdravka marića pouzdano je da to više nije tako,0
1494,svi su u plenkovićevoj vladi jednako mali i svima im prije ili kasnije premijer otme mikrofon,1
1495,plenković djeluje kao da su pred njim najmanje četiri uzastopna mandata i barem 16 godina vođenja hrvatske kao da će po dugovječnosti preteći i njemačku kancelarku,0
1496,ipak nema se na ovim prostorima baš toliko vremena,0
1497,dosad najdugovječniji premijer bio je sanader i vodio je državu pet i pol godina i to u uvjetima kvalitetnije većine i poslušnije stranke,1
1498,jedna godina na čelu hdzove vlade u kojoj ne slušaš ni hdz niti spuštaš realnu moć na razinu hdzovih ministara to je već puno ako nisi sanader,1
1499,od 11 premijera prije plenkovića sedam ih je bilo na pozicijama do dvije i pol godine ili bitno kraće od toga,0
1500,plenkovićev kolebljiv hod kroz politiku prepun kočenja i odgađanja kao da proizlazi iz svijesti o krhkoj poziciji njegova uskog kruga na čelu hdza i vlade i kao da se radi o nekoj šahovski strpljivoj kupovini vremena,1
1501,samo vremena za što,0
1502,za krupne odluke koje bi mogle promijeniti smjer hrvatske za to očito ne,1
1503,jer pogledajmo kako se i koliko jasno o pitanjima koja su za društvo značajna izjašnjava hrvatski premijer,1
1504,"o reformi obrazovanja

u suradnji i partnera i mene osobno kao predsjednika vlade ministrice sabora budućih članova koji će tu biti institucionalno ili zahvaljujući ekspertizi intenzivno se baviti ovim pitanjem i od refome učiniti jednu od strukturnih reformi”",0
1505,"o sloveniji

očekujem jačanje odnosa sa slovenijom koja je susjedna država s kojom moramo imati najmanje problema nerazumijevanja i najviše suradnje i bliskosti",1
1506,to je politika koju zagovaramo”,0
1507,"o porezu na nekretnine

on će proći kroz javnu raspravu i temeljitu analizu i očekujem da ćemo tu postići rezultat koji će biti na dobrobit svih",1
1508,o ploči u jasenovcu našli smo rješenje tako da je ploča premještena iz jasenovca u novsku,0
1509,tako smo riješili prvu fazu ove teme,0
1510,"o suočavanju s prošlošću

vijeće će raditi na preporukama za cjelovito zakonsko rješenje koje će nakon rada vijeća vlada predložiti saboru",0
1511,"o otkupu ine od mola

ono o čemu sada razgovaramo su načini i modaliteti koji bi bili najprimjereniji da se taj posao realizira",0
1512,taj se posao ne može realizirati preko noći i za njega je potrebna stručna ekonomska i financijska analiza,1
1513,kada taj proces dođe u zreliju fazu ići ćemo u konkretne korake ali na tome stručnjaci kontinuirano rade,1
1514,"o stanju na političkoj sceni

model političkog konteksta i aktualnih epizoda u hrvatskoj politici može se kroz širu prizmu definirati i kao svojevrsni sukob stranaka matice s protestnim pokretima",1
1515,"o svojoj trenutačnoj politici

želimo u dijelogu sa slovenskom stranom u duhu dobrosusjedstva pronaći rješenja koja će biti na tragu izrazito mudre stabilne pouzdane politike koju smo vodili proteklih mjeseci",1
1516,"o dometima te politike

ne pretendiramo da ćemo preko noći zatvoriti sve što se nakupljalo 25 godina",1
1517,međutim imamo dobru volju da sve teme raspravimo,0
1518,iz ovih stajališta možemo naslutiti i sljedeću plenkovićevu godinu odlučno će se stvarati preduvjeti ići će se u ozbiljne zahvate izradit će se akcijski planovi stvari će se staviti u agendu stručnjaci će kontinuirano raditi naravno bez povišenih tonova a uz potporu povjerenstava i radnih skupina donijet će se zaključci nakon kojih se onda može krenuti u pripremu provedbe izvedbenih akata,1
1519,i onda hdz na sljedeće izbore može sa sloganom malo pomalo premalo,0
1520,nekadašnji belgijski premijer leo tindemans koji je zbog rekordne potpore na europskim izborima dobio nadimak g europa umro je u petak u 92 godini,1
1521,tindemans je bio demokršćanin koji je u sedamdesetima vodio dvije belgijske vlade,1
1522,povukao se emotivnim govorom 1978 zbog političkih previranja izazvanih tzv,1
1523,egmontskim paktom koji je trebao reformirati odnose između belgijske frankofone i flamanske zajednice,0
1524,tindemans je zatim predvodio stranku 1979 na prvim izravnim izborima za europski parlament i dobio 983 tisuće glasova što je i danas rekord svih belgijskih izbora,0
1525,u priopćenju o smrti na službenoj internetskoj stranici tindemansove demokršćanske i flamanske stranke kaže se da je belgija izgubila iznimna državnika koji je utjelovio politiku cijelog jednog naraštaja,0
1526,talijanski predsjednik sergio mattarela predložio je za tehničkog premijera carla cottarellija bivšeg ekonomista međunarodnog monetarnog fonda nakon što je odbio prihvatiti prijedlog populističke koalicije između lige pokreta pet zvijezda da u vladi giussepa contea ministar financija bude euroskeptik paolo savona,0
1527,zbog tog poteza predsjednika pokret pet zvijezda je najavio da će pokrenuti smjenu šefa države dok je matteo salvini lider antimigrantske lige rekao da se radi o konspirativnom potezu zbog kojeg se moraju sazvati izbori,0
1528,predsjednik italije ima ustavno pravo imenovanja premijera i ministara s tim da ministre imenuje na prijedlog premijera a prvi čovjek države jednako tako može staviti veto na sastav vlade ali to pravo je do sada iskorišteno tri puta i to većinom iz pravnih razloga,0
1529,bili smo tek nekoliko koraka do formiranja vlade i zaustavljeni smo jer u našem kabinetu imamo ministra koji je kritičan prema euu,1
1530,želim da se ova ustavna kriza prebaci u parlament kazao je pak nakon toga luigi di maio predsjednik pet zvijezda,1
1531,cottarelli je u svom prvom istupu ustvrdio da će parlamentu predstaviti program koji ako dobijem povjerenje uključuje državni proračun za 2019 godine,0
1532,čim on bude usvojen parlament se može raspustiti a izbori biti početkom godine,0
1533,ako ne dobijem povjerenje vlada će ostavku dati odmah i obavljati tehničke poslova do izbora u jesen,0
1534,želim naglasiti da će vlada biti neutralna i obećavam da se neću kandidirati na sljedećim izborima niti će to učiniti bilo koji od članova moje vlade rekao je cottarelli koji je radeći u mmfu i na poslovima supervizije talijanskih godišnjih budžeta dobio nadimak mr škare zbog rezanja javnih troškova,1
1535,no cottarelli u parlamentu mora dobiti podršku u kojem većinu imaju pet zvijezda liga i forza italija bivšeg premijera silvija berlusconija a to se gotovo sigurno neće dogoditi pa italiju čekaju novi izbori vjerojatno već u rujnu ove godine,0
1536,zbog destabiliziranja političke situacije u italiji prinos na desetogodišnje državne obveznice je narastao sa 242 na 266 posto,1
1537,talijanski dug je bio najskuplji 1992 kada je prinos bio na razini 1420 posto a u novije doba je najveći nivo prinosa zabilježen u krizi u veljači 2012 kada je iznosio 712 posto,1
1538,još otkad je prvi put hrvatskim ušima zaparalo izborno samopoticajno “ured predsjednice republike” koje je u kampanji davno prije inauguracije inaugurirala hrvatska predsjednica gđa kolinda grabar kitarović moglo se pretpostaviti da će se nakon toga razviti živa rasprava na temu mocijskih parnjaka obnašateljaobnašateljica raznih pa i predsjedničke dužnosti te svih onih kosih crta predsjednikpredsjednica a da ne govorim o onome biobila ganju mujoj njegovnjezin,1
